CUSIP,Company_Name,YEAR,FQTR,EPS,Price
RFLXY1L3H,"Johnson, Diaz and Ross",2016.0,4.0,,
KJ8ZQA19,Scott-Miller,2015.0,1.0,,22.42
KJ8ZQA19,Scott-Miller,2015.0,2.0,,23.57
KJ8ZQA19,Scott-Miller,2015.0,3.0,,16.07
KJ8ZQA19,Scott-Miller,2015.0,4.0,,
KJ8ZQA19,Scott-Miller,2016.0,1.0,,16.1
KJ8ZQA19,Scott-Miller,2016.0,2.0,,16.33
KJ8ZQA19,Scott-Miller,2016.0,3.0,,14.53
KJ8ZQA19,Scott-Miller,2016.0,4.0,,
3TZ4PZOLF,"Carson, Hamilton and Howell",2015.0,1.0,,
3TZ4PZOLF,"Carson, Hamilton and Howell",2015.0,2.0,,
3TZ4PZOLF,"Carson, Hamilton and Howell",2015.0,3.0,,
3TZ4PZOLF,"Carson, Hamilton and Howell",2015.0,4.0,,
3TZ4PZOLF,"Carson, Hamilton and Howell",2016.0,1.0,,
3TZ4PZOLF,"Carson, Hamilton and Howell",2016.0,2.0,,
3TZ4PZOLF,"Carson, Hamilton and Howell",2016.0,3.0,,
3TZ4PZOLF,"Carson, Hamilton and Howell",2016.0,4.0,,
S64O79KD,Padilla-Tate,2015.0,1.0,,
S64O79KD,Padilla-Tate,2015.0,2.0,,
S64O79KD,Padilla-Tate,2015.0,3.0,,
S64O79KD,Padilla-Tate,2015.0,4.0,,
S64O79KD,Padilla-Tate,2016.0,1.0,,
S64O79KD,Padilla-Tate,2016.0,2.0,,14.43
7R89MT4X6,Moore PLC,2015.0,1.0,,6.5
7R89MT4X6,Moore PLC,2015.0,2.0,,6.26
7R89MT4X6,Moore PLC,2015.0,3.0,,5.22
7R89MT4X6,Moore PLC,2015.0,4.0,,5.31
7R89MT4X6,Moore PLC,2016.0,1.0,,5.43
7R89MT4X6,Moore PLC,2016.0,2.0,,5.49
7R89MT4X6,Moore PLC,2016.0,3.0,,5.64
7R89MT4X6,Moore PLC,2016.0,4.0,,5.52
7N7CZQWU,Griffith Ltd,2015.0,1.0,,8.76
7N7CZQWU,Griffith Ltd,2015.0,2.0,,8.51
7N7CZQWU,Griffith Ltd,2015.0,3.0,,7.78
7N7CZQWU,Griffith Ltd,2015.0,4.0,,8.0611
7N7CZQWU,Griffith Ltd,2016.0,1.0,,7.86
7N7CZQWU,Griffith Ltd,2016.0,2.0,,7.75
7N7CZQWU,Griffith Ltd,2016.0,3.0,,7.9
7N7CZQWU,Griffith Ltd,2016.0,4.0,,7.72
QX58L1KKZ,Robertson PLC,2015.0,1.0,,5.22
QX58L1KKZ,Robertson PLC,2015.0,2.0,,5.15
QX58L1KKZ,Robertson PLC,2015.0,3.0,,4.54
QX58L1KKZ,Robertson PLC,2015.0,4.0,,
QX58L1KKZ,Robertson PLC,2016.0,1.0,,4.05
QX58L1KKZ,Robertson PLC,2016.0,2.0,,4.09
QX58L1KKZ,Robertson PLC,2016.0,3.0,,4.31
QX58L1KKZ,Robertson PLC,2016.0,4.0,,
FVLRNTS,Snyder and Sons,2015.0,1.0,,
FVLRNTS,Snyder and Sons,2015.0,2.0,,
FVLRNTS,Snyder and Sons,2015.0,3.0,,
FVLRNTS,Snyder and Sons,2015.0,4.0,,
FVLRNTS,Snyder and Sons,2016.0,1.0,,
FVLRNTS,Snyder and Sons,2016.0,2.0,,
FVLRNTS,Snyder and Sons,2016.0,3.0,,
FVLRNTS,Snyder and Sons,2016.0,4.0,,
SK9NLC92,Henry Group,2015.0,1.0,,
SK9NLC92,Henry Group,2015.0,2.0,,
SK9NLC92,Henry Group,2015.0,3.0,,
SK9NLC92,Henry Group,2015.0,4.0,,
SK9NLC92,Henry Group,2016.0,1.0,,
SK9NLC92,Henry Group,2016.0,2.0,,
SK9NLC92,Henry Group,2016.0,3.0,,
SK9NLC92,Henry Group,2016.0,4.0,,
073G1XK,Ponce-Howell,2015.0,1.0,,
073G1XK,Ponce-Howell,2015.0,2.0,,
073G1XK,Ponce-Howell,2015.0,3.0,,
073G1XK,Ponce-Howell,2015.0,4.0,,
073G1XK,Ponce-Howell,2016.0,1.0,,
073G1XK,Ponce-Howell,2016.0,2.0,,
073G1XK,Ponce-Howell,2016.0,3.0,,
073G1XK,Ponce-Howell,2016.0,4.0,,10.21
055L0IB,Delgado Ltd,2015.0,1.0,,
055L0IB,Delgado Ltd,2015.0,2.0,,
055L0IB,Delgado Ltd,2015.0,3.0,,
055L0IB,Delgado Ltd,2015.0,4.0,,
055L0IB,Delgado Ltd,2016.0,1.0,,
055L0IB,Delgado Ltd,2016.0,2.0,,
055L0IB,Delgado Ltd,2016.0,3.0,,9.24
JW85CST,Evans-Jarvis,2015.0,1.0,,
JW85CST,Evans-Jarvis,2015.0,2.0,,
JW85CST,Evans-Jarvis,2015.0,3.0,,
JW85CST,Evans-Jarvis,2015.0,4.0,,
JW85CST,Evans-Jarvis,2016.0,1.0,,
JW85CST,Evans-Jarvis,2016.0,2.0,,
JW85CST,Evans-Jarvis,2016.0,3.0,,
JW85CST,Evans-Jarvis,2016.0,4.0,,
1E9I4R5S,"Johnson, Bird and Mejia",2015.0,1.0,,5.84
1E9I4R5S,"Johnson, Bird and Mejia",2015.0,2.0,,5.75
1E9I4R5S,"Johnson, Bird and Mejia",2015.0,3.0,,5.08
1E9I4R5S,"Johnson, Bird and Mejia",2015.0,4.0,,
1E9I4R5S,"Johnson, Bird and Mejia",2016.0,1.0,,4.97
1E9I4R5S,"Johnson, Bird and Mejia",2016.0,2.0,,5.02
1E9I4R5S,"Johnson, Bird and Mejia",2016.0,3.0,,5.18
1E9I4R5S,"Johnson, Bird and Mejia",2016.0,4.0,,
ESDGROQ,Reese-Stanton,2015.0,1.0,,
ESDGROQ,Reese-Stanton,2015.0,2.0,,
ESDGROQ,Reese-Stanton,2015.0,3.0,,
ESDGROQ,Reese-Stanton,2015.0,4.0,,
ESDGROQ,Reese-Stanton,2016.0,1.0,,
ESDGROQ,Reese-Stanton,2016.0,2.0,,
ESDGROQ,Reese-Stanton,2016.0,3.0,,
ESDGROQ,Reese-Stanton,2016.0,4.0,,
SIVWS8HK,Porter-Taylor,2015.0,1.0,,
SIVWS8HK,Porter-Taylor,2015.0,2.0,,
SIVWS8HK,Porter-Taylor,2015.0,3.0,,
SIVWS8HK,Porter-Taylor,2015.0,4.0,,
SIVWS8HK,Porter-Taylor,2016.0,1.0,,
SIVWS8HK,Porter-Taylor,2016.0,2.0,,
SIVWS8HK,Porter-Taylor,2016.0,3.0,,
SIVWS8HK,Porter-Taylor,2016.0,4.0,,
0E7D4BRA,Kelly Group,2015.0,1.0,,
0E7D4BRA,Kelly Group,2015.0,2.0,,
0E7D4BRA,Kelly Group,2015.0,3.0,,
0E7D4BRA,Kelly Group,2015.0,4.0,,
0E7D4BRA,Kelly Group,2016.0,1.0,,
0E7D4BRA,Kelly Group,2016.0,2.0,,
0E7D4BRA,Kelly Group,2016.0,3.0,,
0E7D4BRA,Kelly Group,2016.0,4.0,,
T448CJQ,"Lee, Dennis and Williamson",2015.0,1.0,,
T448CJQ,"Lee, Dennis and Williamson",2015.0,2.0,,
T448CJQ,"Lee, Dennis and Williamson",2015.0,3.0,,
T448CJQ,"Lee, Dennis and Williamson",2015.0,4.0,,
T448CJQ,"Lee, Dennis and Williamson",2016.0,1.0,,
T448CJQ,"Lee, Dennis and Williamson",2016.0,2.0,,
T448CJQ,"Lee, Dennis and Williamson",2016.0,3.0,,
T448CJQ,"Lee, Dennis and Williamson",2016.0,4.0,,
R3DPAY2,Hall-Bailey,2015.0,1.0,,
R3DPAY2,Hall-Bailey,2015.0,2.0,,
R3DPAY2,Hall-Bailey,2015.0,3.0,,
R3DPAY2,Hall-Bailey,2015.0,4.0,,
R3DPAY2,Hall-Bailey,2016.0,1.0,,
R3DPAY2,Hall-Bailey,2016.0,2.0,,
R3DPAY2,Hall-Bailey,2016.0,3.0,,
R3DPAY2,Hall-Bailey,2016.0,4.0,,
Q7NSMFEN,Rogers-Reed,2015.0,1.0,,
Q7NSMFEN,Rogers-Reed,2015.0,2.0,,
Q7NSMFEN,Rogers-Reed,2015.0,3.0,,
Q7NSMFEN,Rogers-Reed,2015.0,4.0,,
Q7NSMFEN,Rogers-Reed,2016.0,1.0,,
Q7NSMFEN,Rogers-Reed,2016.0,2.0,,
Q7NSMFEN,Rogers-Reed,2016.0,3.0,,
Q7NSMFEN,Rogers-Reed,2016.0,4.0,,
T4ZTG1U,Walker-Alvarez,2015.0,1.0,,
T4ZTG1U,Walker-Alvarez,2015.0,2.0,,
T4ZTG1U,Walker-Alvarez,2015.0,3.0,,
T4ZTG1U,Walker-Alvarez,2015.0,4.0,,
T4ZTG1U,Walker-Alvarez,2016.0,1.0,,
T4ZTG1U,Walker-Alvarez,2016.0,2.0,,
T4ZTG1U,Walker-Alvarez,2016.0,3.0,,
T4ZTG1U,Walker-Alvarez,2016.0,4.0,,
43PDZRM,Marsh LLC,2015.0,1.0,,
43PDZRM,Marsh LLC,2015.0,2.0,,
43PDZRM,Marsh LLC,2015.0,3.0,,
43PDZRM,Marsh LLC,2015.0,4.0,,
43PDZRM,Marsh LLC,2016.0,1.0,,
43PDZRM,Marsh LLC,2016.0,2.0,,
43PDZRM,Marsh LLC,2016.0,3.0,,
43PDZRM,Marsh LLC,2016.0,4.0,,
KE5LSBHA,"Walker, Wheeler and Cox",2015.0,1.0,,
KE5LSBHA,"Walker, Wheeler and Cox",2015.0,2.0,,
KE5LSBHA,"Walker, Wheeler and Cox",2015.0,3.0,,
KE5LSBHA,"Walker, Wheeler and Cox",2015.0,4.0,,
KE5LSBHA,"Walker, Wheeler and Cox",2016.0,1.0,,
KE5LSBHA,"Walker, Wheeler and Cox",2016.0,2.0,,
KE5LSBHA,"Walker, Wheeler and Cox",2016.0,3.0,,
KE5LSBHA,"Walker, Wheeler and Cox",2016.0,4.0,,
6FIG2HK0,Wilson Inc,2015.0,1.0,,
6FIG2HK0,Wilson Inc,2015.0,2.0,,
6FIG2HK0,Wilson Inc,2015.0,3.0,,
6FIG2HK0,Wilson Inc,2015.0,4.0,,
6FIG2HK0,Wilson Inc,2016.0,1.0,,
6FIG2HK0,Wilson Inc,2016.0,2.0,,
6FIG2HK0,Wilson Inc,2016.0,3.0,,
6FIG2HK0,Wilson Inc,2016.0,4.0,,
RSHTRFJ6W,Gray Ltd,2015.0,1.0,,
RSHTRFJ6W,Gray Ltd,2015.0,2.0,,
RSHTRFJ6W,Gray Ltd,2015.0,3.0,,
RSHTRFJ6W,Gray Ltd,2015.0,4.0,,
RSHTRFJ6W,Gray Ltd,2016.0,1.0,,
RSHTRFJ6W,Gray Ltd,2016.0,2.0,,
RSHTRFJ6W,Gray Ltd,2016.0,3.0,,15.42
HXTIE6MA,Carter-Anderson,2015.0,1.0,,
HXTIE6MA,Carter-Anderson,2015.0,2.0,,
HXTIE6MA,Carter-Anderson,2015.0,3.0,,
HXTIE6MA,Carter-Anderson,2015.0,4.0,,
HXTIE6MA,Carter-Anderson,2016.0,1.0,,
HXTIE6MA,Carter-Anderson,2016.0,2.0,,
HXTIE6MA,Carter-Anderson,2016.0,3.0,,
HXTIE6MA,Carter-Anderson,2016.0,4.0,,
GLFSEETM,Johnson-Nixon,2015.0,1.0,,23.15
GLFSEETM,Johnson-Nixon,2015.0,2.0,,22.33
GLFSEETM,Johnson-Nixon,2015.0,3.0,,18.16
GLFSEETM,Johnson-Nixon,2015.0,4.0,,17.74
GLFSEETM,Johnson-Nixon,2016.0,1.0,,17.99
GLFSEETM,Johnson-Nixon,2016.0,2.0,,20.11
GLFSEETM,Johnson-Nixon,2016.0,3.0,,19.93
GLFSEETM,Johnson-Nixon,2016.0,4.0,,20.17
BR5PX439U,Bates PLC,2015.0,1.0,,
BR5PX439U,Bates PLC,2015.0,2.0,,
BR5PX439U,Bates PLC,2015.0,3.0,,
BR5PX439U,Bates PLC,2015.0,4.0,,
BR5PX439U,Bates PLC,2016.0,1.0,,
BR5PX439U,Bates PLC,2016.0,2.0,,
BR5PX439U,Bates PLC,2016.0,3.0,,
BR5PX439U,Bates PLC,2016.0,4.0,,
SRSMRZNK,Mcguire-Simmons,2015.0,1.0,,
SRSMRZNK,Mcguire-Simmons,2015.0,2.0,,
SRSMRZNK,Mcguire-Simmons,2015.0,3.0,,
SRSMRZNK,Mcguire-Simmons,2015.0,4.0,,
SRSMRZNK,Mcguire-Simmons,2016.0,1.0,,
SRSMRZNK,Mcguire-Simmons,2016.0,2.0,,
SRSMRZNK,Mcguire-Simmons,2016.0,3.0,,
SRSMRZNK,Mcguire-Simmons,2016.0,4.0,,
09Q8UB95,"Sullivan, Hutchinson and Ali",2015.0,1.0,,14.32
09Q8UB95,"Sullivan, Hutchinson and Ali",2015.0,2.0,,13.79
09Q8UB95,"Sullivan, Hutchinson and Ali",2015.0,3.0,,11.5
09Q8UB95,"Sullivan, Hutchinson and Ali",2015.0,4.0,,
09Q8UB95,"Sullivan, Hutchinson and Ali",2016.0,1.0,,
09Q8UB95,"Sullivan, Hutchinson and Ali",2016.0,2.0,,
09Q8UB95,"Sullivan, Hutchinson and Ali",2016.0,3.0,,
09Q8UB95,"Sullivan, Hutchinson and Ali",2016.0,4.0,,
Z0TRMJXP,Hancock Inc,2015.0,1.0,,
Z0TRMJXP,Hancock Inc,2015.0,2.0,,
Z0TRMJXP,Hancock Inc,2015.0,3.0,,
Z0TRMJXP,Hancock Inc,2015.0,4.0,,
Z0TRMJXP,Hancock Inc,2016.0,1.0,,
Z0TRMJXP,Hancock Inc,2016.0,2.0,,
Z0TRMJXP,Hancock Inc,2016.0,3.0,,
Z0TRMJXP,Hancock Inc,2016.0,4.0,,
U0QEK1B,"Hebert, Wolf and Nichols",2015.0,1.0,,7.76
U0QEK1B,"Hebert, Wolf and Nichols",2015.0,2.0,,7.38
U0QEK1B,"Hebert, Wolf and Nichols",2015.0,3.0,,7.27
U0QEK1B,"Hebert, Wolf and Nichols",2015.0,4.0,,6.22
U0QEK1B,"Hebert, Wolf and Nichols",2016.0,1.0,,6.41
U0QEK1B,"Hebert, Wolf and Nichols",2016.0,2.0,,6.04
U0QEK1B,"Hebert, Wolf and Nichols",2016.0,3.0,,6.39
U0QEK1B,"Hebert, Wolf and Nichols",2016.0,4.0,,6.435
PNBJLIFW,"Stewart, Williams and Gomez",2015.0,1.0,,
PNBJLIFW,"Stewart, Williams and Gomez",2015.0,2.0,,8.29
PNBJLIFW,"Stewart, Williams and Gomez",2015.0,3.0,,7.08
PNBJLIFW,"Stewart, Williams and Gomez",2015.0,4.0,,6.86
PNBJLIFW,"Stewart, Williams and Gomez",2016.0,1.0,,
PNBJLIFW,"Stewart, Williams and Gomez",2016.0,2.0,,
PNBJLIFW,"Stewart, Williams and Gomez",2016.0,3.0,,
PNBJLIFW,"Stewart, Williams and Gomez",2016.0,4.0,,
L6HAH3T,Hopkins-Li,2015.0,1.0,,
L6HAH3T,Hopkins-Li,2015.0,2.0,,21.66
VQ9CWGAH,Zhang-Vasquez,2015.0,1.0,,
VQ9CWGAH,Zhang-Vasquez,2015.0,2.0,,
VQ9CWGAH,Zhang-Vasquez,2015.0,3.0,,
VQ9CWGAH,Zhang-Vasquez,2015.0,4.0,,
VQ9CWGAH,Zhang-Vasquez,2016.0,1.0,,
VQ9CWGAH,Zhang-Vasquez,2016.0,2.0,,
VQ9CWGAH,Zhang-Vasquez,2016.0,3.0,,
VQ9CWGAH,Zhang-Vasquez,2016.0,4.0,,
T5QJLOI,"Bryant, Cunningham and Johnson",2015.0,1.0,,
T5QJLOI,"Bryant, Cunningham and Johnson",2015.0,2.0,,
T5QJLOI,"Bryant, Cunningham and Johnson",2015.0,3.0,,
T5QJLOI,"Bryant, Cunningham and Johnson",2015.0,4.0,,
T5QJLOI,"Bryant, Cunningham and Johnson",2016.0,1.0,,
T5QJLOI,"Bryant, Cunningham and Johnson",2016.0,2.0,,
T5QJLOI,"Bryant, Cunningham and Johnson",2016.0,3.0,,
T5QJLOI,"Bryant, Cunningham and Johnson",2016.0,4.0,,
HGFK0J9,Obrien-Sullivan,2015.0,1.0,,13.748
HGFK0J9,Obrien-Sullivan,2015.0,2.0,0.9,14.725
HGFK0J9,Obrien-Sullivan,2015.0,3.0,,12.801
HGFK0J9,Obrien-Sullivan,2015.0,4.0,0.86,10.527
HGFK0J9,Obrien-Sullivan,2016.0,1.0,,10.986
HGFK0J9,Obrien-Sullivan,2016.0,2.0,0.85,10.093
HGFK0J9,Obrien-Sullivan,2016.0,3.0,,9.468
HGFK0J9,Obrien-Sullivan,2016.0,4.0,0.89,10.664
JYBS4YDF6,"Hall, Martinez and Schmidt",2015.0,1.0,,
JYBS4YDF6,"Hall, Martinez and Schmidt",2015.0,2.0,,
JYBS4YDF6,"Hall, Martinez and Schmidt",2015.0,3.0,,
JYBS4YDF6,"Hall, Martinez and Schmidt",2015.0,4.0,,
JYBS4YDF6,"Hall, Martinez and Schmidt",2016.0,1.0,,
JYBS4YDF6,"Hall, Martinez and Schmidt",2016.0,2.0,,
JYBS4YDF6,"Hall, Martinez and Schmidt",2016.0,3.0,,
JYBS4YDF6,"Hall, Martinez and Schmidt",2016.0,4.0,,
DSNL2Q20,Chavez-Davis,2015.0,1.0,4.49,50.51
DSNL2Q20,Chavez-Davis,2015.0,2.0,4.09,51.93
DSNL2Q20,Chavez-Davis,2015.0,3.0,3.85,54.37
DSNL2Q20,Chavez-Davis,2015.0,4.0,3.87,54.75
DSNL2Q20,Chavez-Davis,2016.0,1.0,3.91,56.2
DSNL2Q20,Chavez-Davis,2016.0,2.0,3.81,59.92
DSNL2Q20,Chavez-Davis,2016.0,3.0,4.35,57.76
DSNL2Q20,Chavez-Davis,2016.0,4.0,4.68,66.51
97ZV15F2,"Anthony, Pace and Kim",2015.0,1.0,3.41,53.28
97ZV15F2,"Anthony, Pace and Kim",2015.0,2.0,3.97,50.18
97ZV15F2,"Anthony, Pace and Kim",2015.0,3.0,3.91,53.8
97ZV15F2,"Anthony, Pace and Kim",2015.0,4.0,3.83,59.17
97ZV15F2,"Anthony, Pace and Kim",2016.0,1.0,4.18,65.36
97ZV15F2,"Anthony, Pace and Kim",2016.0,2.0,3.86,74.89
97ZV15F2,"Anthony, Pace and Kim",2016.0,3.0,3.89,75.42
97ZV15F2,"Anthony, Pace and Kim",2016.0,4.0,3.55,75.75
D1JP8NBF,Sanchez Group,2015.0,1.0,1.13,14.94
D1JP8NBF,Sanchez Group,2015.0,2.0,1.25,15.63
D1JP8NBF,Sanchez Group,2015.0,3.0,1.39,15.64
D1JP8NBF,Sanchez Group,2015.0,4.0,1.48,18.63
D1JP8NBF,Sanchez Group,2016.0,1.0,1.55,18.28
D1JP8NBF,Sanchez Group,2016.0,2.0,1.54,19.29
D1JP8NBF,Sanchez Group,2016.0,3.0,1.49,17.62
D1JP8NBF,Sanchez Group,2016.0,4.0,1.62,19.0
TN0K53UX,"Knight, Ward and Day",2015.0,1.0,,
TN0K53UX,"Knight, Ward and Day",2015.0,2.0,,
TN0K53UX,"Knight, Ward and Day",2015.0,3.0,,
TN0K53UX,"Knight, Ward and Day",2015.0,4.0,,
TN0K53UX,"Knight, Ward and Day",2016.0,1.0,,
TN0K53UX,"Knight, Ward and Day",2016.0,2.0,,
TN0K53UX,"Knight, Ward and Day",2016.0,3.0,,
TN0K53UX,"Knight, Ward and Day",2016.0,4.0,,
UUJSOHP,Bell-Diaz,2015.0,1.0,,22.45
UUJSOHP,Bell-Diaz,2015.0,2.0,,21.1
UUJSOHP,Bell-Diaz,2015.0,3.0,,16.58
UUJSOHP,Bell-Diaz,2015.0,4.0,,15.75
UUJSOHP,Bell-Diaz,2016.0,1.0,,12.42
UUJSOHP,Bell-Diaz,2016.0,2.0,,15.323
UUJSOHP,Bell-Diaz,2016.0,3.0,,16.559
UUJSOHP,Bell-Diaz,2016.0,4.0,,17.49
V3L14TY3,Williams-Castro,2015.0,1.0,,
V3L14TY3,Williams-Castro,2015.0,2.0,,
V3L14TY3,Williams-Castro,2015.0,3.0,,
V3L14TY3,Williams-Castro,2015.0,4.0,,
V3L14TY3,Williams-Castro,2016.0,1.0,,
V3L14TY3,Williams-Castro,2016.0,2.0,,
V3L14TY3,Williams-Castro,2016.0,3.0,,
V3L14TY3,Williams-Castro,2016.0,4.0,,
O60N1T1,Mason and Sons,2015.0,1.0,,
O60N1T1,Mason and Sons,2015.0,2.0,,
O60N1T1,Mason and Sons,2015.0,3.0,,
O60N1T1,Mason and Sons,2015.0,4.0,,
O60N1T1,Mason and Sons,2016.0,1.0,,
O60N1T1,Mason and Sons,2016.0,2.0,,
O60N1T1,Mason and Sons,2016.0,3.0,,
O60N1T1,Mason and Sons,2016.0,4.0,,
AYH1XRD,"Evans, Coffey and Wright",2015.0,1.0,-0.05,3.97
AYH1XRD,"Evans, Coffey and Wright",2015.0,2.0,-0.03,4.82
AYH1XRD,"Evans, Coffey and Wright",2015.0,3.0,-0.33,6.1
AYH1XRD,"Evans, Coffey and Wright",2015.0,4.0,-0.32,5.79
AYH1XRD,"Evans, Coffey and Wright",2016.0,1.0,-0.36,6.14
AYH1XRD,"Evans, Coffey and Wright",2016.0,2.0,-0.45,5.37
AYH1XRD,"Evans, Coffey and Wright",2016.0,3.0,-0.26,8.06
AYH1XRD,"Evans, Coffey and Wright",2016.0,4.0,-0.26,7.4
JVWHVGQN,"Leonard, Watson and Brennan",2015.0,1.0,,
JVWHVGQN,"Leonard, Watson and Brennan",2015.0,2.0,,
JVWHVGQN,"Leonard, Watson and Brennan",2015.0,3.0,,
JVWHVGQN,"Leonard, Watson and Brennan",2015.0,4.0,,
JVWHVGQN,"Leonard, Watson and Brennan",2016.0,1.0,,
JVWHVGQN,"Leonard, Watson and Brennan",2016.0,2.0,,
JVWHVGQN,"Leonard, Watson and Brennan",2016.0,3.0,,
JVWHVGQN,"Leonard, Watson and Brennan",2016.0,4.0,,
6BD7IML0N,Sanchez Inc,2015.0,1.0,,
6BD7IML0N,Sanchez Inc,2015.0,2.0,,
6BD7IML0N,Sanchez Inc,2015.0,3.0,,
6BD7IML0N,Sanchez Inc,2015.0,4.0,,
6BD7IML0N,Sanchez Inc,2016.0,1.0,,
6BD7IML0N,Sanchez Inc,2016.0,2.0,,
6BD7IML0N,Sanchez Inc,2016.0,3.0,,
6BD7IML0N,Sanchez Inc,2016.0,4.0,,
OP8ZQIMI,Young-Chandler,2015.0,1.0,,
OP8ZQIMI,Young-Chandler,2015.0,2.0,,
OP8ZQIMI,Young-Chandler,2015.0,3.0,,
OP8ZQIMI,Young-Chandler,2015.0,4.0,,
OP8ZQIMI,Young-Chandler,2016.0,1.0,,
OP8ZQIMI,Young-Chandler,2016.0,2.0,,
OP8ZQIMI,Young-Chandler,2016.0,3.0,,
OP8ZQIMI,Young-Chandler,2016.0,4.0,,
774RNCKWO,Pierce-Hebert,2015.0,1.0,,
774RNCKWO,Pierce-Hebert,2015.0,2.0,,
774RNCKWO,Pierce-Hebert,2015.0,3.0,,
774RNCKWO,Pierce-Hebert,2015.0,4.0,,
774RNCKWO,Pierce-Hebert,2016.0,1.0,,7.0914
774RNCKWO,Pierce-Hebert,2016.0,2.0,,8.1
774RNCKWO,Pierce-Hebert,2016.0,3.0,,8.53
774RNCKWO,Pierce-Hebert,2016.0,4.0,,8.65
SMQX6XE,"Carson, Robinson and Schultz",2015.0,1.0,,
SMQX6XE,"Carson, Robinson and Schultz",2015.0,2.0,,9.11
QS13WXPSJ,Sanders Inc,2015.0,1.0,0.03,1.6
QS13WXPSJ,Sanders Inc,2015.0,2.0,0.05,1.56
QS13WXPSJ,Sanders Inc,2015.0,3.0,0.05,1.45
QS13WXPSJ,Sanders Inc,2015.0,4.0,-0.21,1.55
QS13WXPSJ,Sanders Inc,2016.0,1.0,-0.2,1.37
QS13WXPSJ,Sanders Inc,2016.0,2.0,-0.19,1.31
QS13WXPSJ,Sanders Inc,2016.0,3.0,-0.17,1.2
QS13WXPSJ,Sanders Inc,2016.0,4.0,0.09,1.45
ADOU17A3,"Collins, Barnes and Obrien",2015.0,1.0,,20.71
ADOU17A3,"Collins, Barnes and Obrien",2015.0,2.0,0.52,21.0
ADOU17A3,"Collins, Barnes and Obrien",2015.0,3.0,,18.19
ADOU17A3,"Collins, Barnes and Obrien",2015.0,4.0,-1.92,18.75
ADOU17A3,"Collins, Barnes and Obrien",2016.0,1.0,,17.95
ADOU17A3,"Collins, Barnes and Obrien",2016.0,2.0,-2.29,18.01
ADOU17A3,"Collins, Barnes and Obrien",2016.0,3.0,,18.29
ADOU17A3,"Collins, Barnes and Obrien",2016.0,4.0,4.36,19.45
2V5C4469,"Manning, Martinez and Jenkins",2015.0,1.0,17.69,85.5
2V5C4469,"Manning, Martinez and Jenkins",2015.0,2.0,17.5,84.8
2V5C4469,"Manning, Martinez and Jenkins",2015.0,3.0,22.11,92.5
2V5C4469,"Manning, Martinez and Jenkins",2015.0,4.0,4.6,94.4
2V5C4469,"Manning, Martinez and Jenkins",2016.0,1.0,8.39,94.0
2V5C4469,"Manning, Martinez and Jenkins",2016.0,2.0,12.02,94.9
2V5C4469,"Manning, Martinez and Jenkins",2016.0,3.0,2.95,96.3
2V5C4469,"Manning, Martinez and Jenkins",2016.0,4.0,14.09,98.75
AE2DLLUY,Sanchez-Hale,2015.0,1.0,-0.03,2.1
AE2DLLUY,Sanchez-Hale,2015.0,2.0,-0.02,2.16
AE2DLLUY,Sanchez-Hale,2015.0,3.0,0.0,2.44
AE2DLLUY,Sanchez-Hale,2015.0,4.0,0.07,2.44
AE2DLLUY,Sanchez-Hale,2016.0,1.0,0.06,2.44
AE2DLLUY,Sanchez-Hale,2016.0,2.0,0.06,0.9
AE2DLLUY,Sanchez-Hale,2016.0,3.0,0.05,0.93
AE2DLLUY,Sanchez-Hale,2016.0,4.0,0.04,0.93
KRIKNTSXX,Ross and Sons,2015.0,1.0,3.28,19.45
KRIKNTSXX,Ross and Sons,2015.0,2.0,2.85,17.39
KRIKNTSXX,Ross and Sons,2015.0,3.0,2.76,15.1
KRIKNTSXX,Ross and Sons,2015.0,4.0,2.29,14.56
KRIKNTSXX,Ross and Sons,2016.0,1.0,1.61,13.92
KRIKNTSXX,Ross and Sons,2016.0,2.0,1.54,14.49
KRIKNTSXX,Ross and Sons,2016.0,3.0,1.29,13.62
KRIKNTSXX,Ross and Sons,2016.0,4.0,1.04,14.5
EMRMZF2E,Gibbs Ltd,2015.0,1.0,40.62,165.0
EMRMZF2E,Gibbs Ltd,2015.0,2.0,36.96,195.0
EMRMZF2E,Gibbs Ltd,2015.0,3.0,-4.65,160.25
EMRMZF2E,Gibbs Ltd,2015.0,4.0,-35.39,155.0
EMRMZF2E,Gibbs Ltd,2016.0,1.0,-79.19,125.77
EMRMZF2E,Gibbs Ltd,2016.0,2.0,-63.09,136.0
EMRMZF2E,Gibbs Ltd,2016.0,3.0,26.72,152.05
EMRMZF2E,Gibbs Ltd,2016.0,4.0,34.5,173.0
VAFODTHI0,Herman and Sons,2015.0,1.0,0.27,13.0
VAFODTHI0,Herman and Sons,2015.0,2.0,0.27,12.6
VAFODTHI0,Herman and Sons,2015.0,3.0,0.29,11.67
VAFODTHI0,Herman and Sons,2015.0,4.0,0.7,14.5
VAFODTHI0,Herman and Sons,2016.0,1.0,0.69,13.3
VAFODTHI0,Herman and Sons,2016.0,2.0,0.95,14.22
VAFODTHI0,Herman and Sons,2016.0,3.0,1.04,19.5
VAFODTHI0,Herman and Sons,2016.0,4.0,0.58,20.0
1BTPRQN7,Brock-Wu,2015.0,1.0,1.06,19.25
1BTPRQN7,Brock-Wu,2015.0,2.0,1.02,15.7
1BTPRQN7,Brock-Wu,2015.0,3.0,0.91,14.05
